Age,Experience_Years,Average_Hours_Worked,Task_Completion_Rate,Performance
36.45381381014178,10.575130395737085,37.21288473445839,80.8758618178352,Good
36.901051860367616,9.199336022166799,37.93501088928283,87.57198970355927,Good
26.062759969257833,13.356700382252328,35.366508455763444,82.59334825469787,Good
27.432604217142163,11.065983141188445,39.84280414812612,85.07880184694729,Good
42.372069973330326,6.240153341305905,35.75785682904593,81.74388947851496,Good
34.72311392300342,8.404730321666909,42.865639066206,83.3566479411461,Good
39.770504881608375,6.019870715982555,31.070667540329445,87.12093353074175,Poor
35.19822863291323,15.38003569299299,38.20185163773769,75.06641300418049,Poor
35.20829297647022,10.10655824335971,41.50553669595871,74.84121173010021,Poor
41.567986641831986,19.50595342876504,40.91917258161252,71.1145744616879,Poor
31.387686902478382,9.696695930926897,53.46516831990248,68.9972889549629,Poor
35.67284543858688,6.4579661654476865,41.74900012283954,72.82717307779521,Poor
31.764072979064704,2.4314280369358645,34.97972701578995,86.5946250680413,Poor
31.958526407973793,0.9843016187202753,39.522678764554634,76.07212484508116,Poor
32.83579513571952,2.0793202849725514,31.11876833266774,90.13614464231097,Poor
36.55493640143599,11.335633255057417,39.5970012535162,85.34713748752561,Good
31.648759648355657,12.54362511614967,35.834719714996204,65.31495786561946,Poor
43.79029287901464,2.094046489839333,44.57695137780081,91.5497558422169,Poor
28.73774888446347,14.475191570380577,37.25229862702233,93.1079864559171,Good
33.691898490870486,7.584694741582803,39.416170421023764,75.06137325165147,Poor
31.921882592080777,10.733965059927748,36.822210792977984,89.20191542894992,Good
45.12884519047613,18.061103141277123,48.69425675926666,76.43501762590802,Poor
36.375883435581024,14.484196579327659,38.39378616941044,85.97670376748336,Good
42.22291177628044,8.657346760470839,49.16278521739601,72.35501593045035,Poor
24.601077388741196,5.544038872923563,44.07075881059133,67.06893547465424,Poor
36.86935186108481,0.0,42.41033363667693,81.17182810387031,Poor
41.22741556936406,6.4042334037879,41.843665736587596,83.76271053725164,Good
35.57598792492797,8.944348805861528,41.96898649108126,81.02320306385396,Good
42.45836262545746,5.06410236424408,30.36163710327195,73.1596944177744,Poor
31.378980849297395,9.343715164538477,38.60558302924622,81.00100937868864,Good
44.86543208129906,10.38425941479384,44.225789855921604,87.69294752580734,Good
51.092286865334756,8.875720090959607,39.755514082629475,84.55106969877463,Good
32.46013007692239,6.749987095882702,32.97405076598213,86.82501030599214,Poor
31.8814823501946,10.843273359833638,39.73797774711265,78.29884799545768,Poor
45.173691339823904,12.209703247847045,48.520527581277456,96.7171791471616,Good
46.057005020114985,4.548004612785769,46.2344585776736,73.23826663445219,Poor
31.339979809927122,17.05466189873135,39.68997995316984,89.87560297086719,Good
32.058692280329,9.507059338578692,44.75724638529043,96.81891092959961,Good
33.02750773797645,10.094248114724238,38.16746489815974,89.80908092748895,Good
25.58884642276006,13.541072116282786,31.480642065866405,82.9747577293517,Poor
28.56943637461061,11.166080656317508,35.377670059352226,79.71702953337021,Poor
27.971014632735525,14.765683169566225,47.81444384254099,95.36087651046256,Good
29.625417044271103,11.43562082600912,38.63003459085348,70.77025074738327,Poor
34.75720578829253,6.937813126797811,38.78308010312491,75.29875739620357,Poor
36.639503127755646,11.807517626030508,38.500809018625596,81.02442234508278,Good
45.853503449698536,4.281368963396691,49.52068294786503,97.37653757511998,Poor
28.01152171482846,10.542798528882615,48.12979457681031,88.79767636040896,Good
41.890256789336085,9.833850046777696,51.09390116724067,75.31954241489754,Poor
33.502078090421435,8.959415713637302,39.20477394799974,81.89692294615097,Good
34.65375403243297,9.357312442805346,41.47812244373547,78.85676855903705,Poor
39.723736445166224,0.5907547725118043,32.41678725289604,77.90211007766464,Poor
27.14094584906391,7.2563754612951925,47.38467213059137,94.78889558556779,Good
37.67686822328835,10.464224505705573,34.16110224366032,71.28256870736494,Poor
36.16516545749139,10.799281959987002,41.08387781881314,100.0,Good
38.44715884805704,4.861624295370209,34.51348736183578,93.28229690184622,Poor
37.02418050735473,16.328539204323505,37.05566586630652,95.90861670603698,Good
52.18710097937626,5.669125758927496,35.8136878447515,80.37060487974742,Good
30.53582011024079,14.847286002633684,36.960623696620914,83.50059280920891,Good
31.283021314987277,12.135971809358423,37.304386484255105,70.66848185475288,Poor
30.63801631502665,6.768863450780985,37.25865602537461,79.75337592933197,Poor
31.111660165878217,18.87655446304756,44.16666955890153,89.93654847643151,Good
30.538290108854376,4.0318158412175995,34.4756860346874,97.96063061781396,Poor
43.32311571775286,14.595770868050007,41.10270713506934,73.92843183197549,Poor
44.94352973592898,15.002911590214891,46.089795761527796,81.34494063014733,Good
31.004775943753664,6.646898954616775,37.43401817743302,83.48700779767478,Good
29.1735109882704,16.962326500321645,36.41040554626199,71.04210797807515,Poor
38.29990889470483,8.749767427005237,38.84737687409874,90.913492417584,Good
31.1344386900332,11.443468146399285,45.89862604180355,77.7600966825739,Poor
39.43052272428858,11.301609193856104,40.970538154766786,83.04609648822976,Good
36.420461145959095,9.32845629264726,37.34392852696201,80.48050628088123,Good
24.389791195019377,14.054041365798911,42.4193832559402,77.10661494280326,Poor
45.832536409310435,13.967443602761065,34.48853925081788,84.92955014519445,Poor
47.571143711668654,1.2573401338090964,43.40679755221474,82.84390421431978,Poor
30.710479166609296,16.521701214390763,42.04303653850884,81.28142117721335,Good
32.28608908044811,1.6875400598216288,38.46095764430558,77.71538378319657,Poor
37.00105773507433,15.162731021708286,35.807071007763845,88.19524670782955,Good
37.341197529909174,15.633525684137917,35.56659538858271,100.0,Good
39.60980990870981,4.545167848924009,42.67408668172955,86.39887232839128,Poor
49.071431771364445,7.945928560227076,46.14490251244531,94.9611821491113,Good
33.76136940754166,4.471476657570321,36.81346126485602,71.09778074846537,Poor
29.411919288230823,8.925394848556323,42.29193351775742,86.57761439293769,Good
25.344765403898307,8.459828579071294,29.564864906989655,74.02631681028933,Poor
29.883489720406565,13.8983026613467,37.076911346714,70.23075072468099,Poor
34.76811118988342,16.55154373059804,39.84470533564549,77.60628592540964,Poor
47.56190504462451,16.97841905394978,35.45158291509083,96.91899334413573,Good
31.3767209067468,7.18915986710849,35.31746812605202,94.50015828669646,Good
36.56651566147229,8.95389063127736,36.66110221765557,87.430047220544,Good
34.885039727490735,1.582809038895249,41.460963641631864,69.6729944011007,Poor
43.31875291413659,5.970649667519056,39.063354907968126,83.03719348612063,Good
52.68852698111535,14.824258165487288,28.80884383337514,88.01700008901736,Poor
31.283918589557757,18.07791411774116,29.396499236824667,86.75536229578599,Poor
31.573923902372446,3.82825564060039,36.965674110714126,66.56206416519254,Poor
42.3091261394835,7.037678704235528,42.28843293026776,76.09682151980128,Poor
39.77324042738418,9.867971215205365,26.262475786373827,84.35922235851284,Poor
47.92695128015224,11.400805794098034,37.501349119241844,90.3629090951719,Good
39.08749729728175,5.95198240039177,37.3687607174129,63.03872178900053,Poor
32.48495536449058,12.120305222320448,46.94168889104224,83.37876024520142,Good
39.13458381484617,7.63080326464542,38.07489094143568,86.43048769878952,Good
42.760925064080354,9.927738645608605,41.914944923704645,93.49611988516213,Good
40.74337526838155,12.731421240018499,40.70628570043731,91.92857584237437,Good
38.55091821775108,10.03211134905469,29.347167600964,90.82571318808806,Poor
42.46672282712408,7.818070547367157,43.841036083158684,77.00059493298066,Poor
43.18506913311971,9.451950980370846,41.07698252728144,65.91997862876693,Poor
44.67511293726269,9.558185203973323,42.54134319837295,81.069472429386,Good
39.5409692131275,8.149944850589362,59.63118853218163,95.0163182520856,Good
33.83017343778202,8.706019686664488,29.579435302507058,98.93454527524432,Poor
36.02699580503326,17.993235852523583,48.62348324880554,92.10549102297786,Good
43.4455627655585,12.804597239706194,38.562762402998224,89.29340822801734,Good
29.281450303089347,8.522598409854199,41.436644522015044,88.79639648385965,Good
37.58071316211031,13.484772022553678,39.77243877349379,79.43881253239219,Poor
32.24662831370848,8.33090255121995,37.87881833300978,83.6993970644638,Good
35.20121376054372,15.865623187933206,37.150835358806205,100.0,Good
43.94916303825109,11.84821096099047,41.647543677865045,75.57441994208124,Poor
36.33769347613932,9.463489279978855,32.4141315166416,100.0,Poor
35.32505583709304,12.238584629051388,43.752895837608826,81.77971845507942,Good
25.481007013140566,2.1456192396575036,37.91902797557373,98.25432109095078,Poor
40.22377496219055,4.366162655450974,34.34965330479821,70.93184990502462,Poor
39.51838926798753,4.030374968004723,37.749935710020935,90.8590420116465,Poor
50.142783063138225,10.714715473818533,46.28574608431286,77.63229864052379,Poor
32.84555235532899,18.66257499742546,37.323324564918885,70.84732808075813,Poor
36.53405229364757,21.15650073096316,41.7922680910481,87.18534042410946,Good
36.74568578597529,13.190255507203785,36.34521862142263,95.09471788595968,Good
46.042172958344324,12.504222374722286,43.789609249618096,76.55058561406504,Poor
34.33293127329134,0.9947113292363046,43.42753869395102,70.00984039541599,Poor
36.953150680392376,7.286631001329891,49.24304416648206,84.08155235665045,Good
39.255275568015776,6.0610812404588055,39.122180272503925,84.12564671222819,Good
36.306263862094504,6.89576200874442,43.34327402378953,90.48319627554498,Good
31.8749646981463,9.159280907076052,40.49033769769472,94.49594571364489,Good
36.358629950288154,7.639547111514363,46.479358909315074,84.40584818727505,Good
42.51542224901841,0.10350094812106114,36.405838061956345,100.0,Poor
27.814392904122577,13.73955128058767,43.725026564386404,87.24234744535292,Good
35.93078771902813,4.636284871300967,39.02651351941659,81.535734939931,Poor
30.099154295425787,11.196234320555748,39.67905911445751,68.88432640897172,Poor
43.3653264024739,20.370413348749867,40.45876242224186,82.37340479683833,Good
24.337691666513578,5.403077042067883,41.261201982133386,81.63613054588863,Good
31.087547069098882,0.0,39.418854784390206,94.6030479628147,Poor
37.640483125451645,8.569978890599446,41.07356591585263,89.62483624066854,Good
45.95866820464038,15.504798174992855,47.89059028781092,73.20630878367383,Poor
34.539748172489084,19.791737271102967,44.92724842807609,86.72254386411038,Good
31.11360331314761,3.852252027737916,44.34577296248448,91.71531171729053,Poor
48.16809948608413,12.483496116182609,37.722302369880644,100.0,Good
24.863902697086292,7.673447716099734,35.55379585885838,93.8750396741406,Good
19.608358303659426,9.470258228479322,44.77650279118876,92.60846654311477,Good
38.08010115037332,23.221716735085174,44.38023396264897,85.60085994615163,Good
31.48562042953172,2.485148358024234,47.36335337875491,88.8831200542345,Poor
27.851370280085007,11.268698307472867,36.98009687015385,97.49504900706158,Good
39.958495131095475,12.338465858827167,38.852256723198266,71.6722260252035,Poor
36.70660499639839,15.428931624696736,31.802579187372828,81.50560672783044,Poor
31.051449584842903,10.489915767354477,38.037644469695636,77.27431251243759,Poor
26.03786920930374,11.540252697520511,44.982852552897235,88.79153118726124,Good
41.10720129796101,8.041757162891045,37.66752310385901,97.30222175650788,Good
39.551408245710626,11.345634706225537,43.20239897600412,79.03025713278926,Poor
34.30576895354432,8.284038622512949,39.04748447001094,61.09695632530562,Poor
47.92645897233366,13.107859449280255,41.6202851411078,80.8777925497553,Good
27.509406635716932,8.15194831978183,34.26154305092166,94.13473732017407,Poor
24.32132380352683,11.885501969510932,40.4260472481695,90.3762990294988,Good
30.156643510831287,9.853685931575109,25.044320145496386,89.28186247810577,Poor
34.68089788551151,15.630251253860841,39.06551920919008,82.2000669812552,Good
36.703376145258844,9.743031382057568,31.8476337814243,72.20969263780214,Poor
33.31134759500569,1.1348376589655924,46.02997258273408,90.15294321624468,Poor
37.46438777560008,16.309607503569957,43.88703676382256,76.65718189965375,Poor
26.23922403066689,5.471338495686905,42.333354909830405,100.0,Good
45.10635222851282,6.731168306755901,47.6050311357969,90.70507208354516,Good
34.42494175125202,7.02169352978254,35.25541739587581,79.1935169744605,Poor
42.82107082111689,16.872190465854086,48.73681598957779,78.88614752611372,Poor
37.39907742464393,0.0,44.66095782130192,84.07055793386412,Poor
38.19727253407649,25.68874266829997,38.81722356390527,82.60498077978251,Good
38.98837096162543,15.280284045330259,45.67810073591472,96.16833775529955,Good
38.13395992012121,11.1161945706458,34.46853243794183,86.86416169744047,Poor
39.499059319072806,9.725529996918569,35.87742919236163,77.68368261091472,Poor
44.30406771092702,11.427770374288285,36.9570513838015,100.0,Good
36.37564818791029,12.605612141896692,37.355111459679925,85.49308331520223,Good
39.963026303119584,13.226077929750286,34.71721178619874,92.68839675968897,Poor
34.37185013998941,12.778022330017242,46.11541533547663,78.91773492555241,Poor
45.08082050814631,10.447903406276245,38.70572799815084,88.63115627744523,Good
30.26525388558511,9.013307898463369,41.7625248417844,88.11109991143195,Good
47.60658303037571,9.24363358173244,37.1482431679316,66.10350707903848,Poor
34.718894345489595,9.025458598236595,30.896983497257416,100.0,Poor
24.984574285173665,15.668850484335323,41.35028679195711,97.90644460922547,Good
35.896730904375524,12.96778361140431,30.438725122901115,81.02804683854012,Poor
30.232638397675835,0.0,39.65682976957266,73.97730259544144,Poor
40.88450484292107,13.279503882648804,33.15842480583595,88.47561613803552,Poor
30.431632144883263,10.973680973593874,49.93637999615404,85.86697699414397,Good
31.87671596749654,9.906456217770513,44.55681361087361,88.55668948563229,Good
21.773214883381282,8.057407734555571,40.5287689563574,86.9157739619409,Good
31.833855765256462,15.620563599930067,46.318533388273345,90.06240989305925,Good
18.032844713597303,14.73763231061429,35.76842011267132,99.47305699391806,Good
23.912680235599936,6.135611660881954,42.71739689335047,90.68103205128646,Good
40.322902593010085,12.035261435622676,40.999052168593565,74.50344501090059,Poor
40.50060111055583,5.14171632729357,41.32010040666835,98.62562852712452,Good
37.97820293249475,3.101909176055347,46.36176750053384,100.0,Poor
28.23116699809551,6.866413877050174,43.66246051389901,100.0,Good
34.66602050700614,14.311967361913794,41.44361831412512,73.76505966760402,Poor
34.974782226366024,14.765625226880434,31.72556281885852,87.42882013150275,Poor
26.8914471756522,12.565427100486465,35.199768523602685,64.17901296811013,Poor
45.523788112370056,13.625478934239986,39.38645533202138,90.53149156379209,Good
41.1415360340297,12.580891435574792,40.46686187138326,79.51799701833227,Poor
33.45325078319235,6.792592023885239,34.34898137663038,100.0,Poor
35.188200872961716,12.159612723369703,52.058383377892106,77.25385029981418,Poor
36.45867965563287,14.002047626138411,47.58197027626787,68.10816962032739,Poor
20.707855921029967,13.771456649067872,43.01059160196242,80.2873625929748,Good
33.26975832235582,15.944566857373214,40.360184306418724,65.24512228782862,Poor
30.22611026401541,13.54151923600532,38.938955150494245,92.5109945450731,Good
27.988659930735594,11.757241037707914,35.24040769988882,64.3491695374368,Poor
33.03229794979831,15.350751191582138,40.38740259259431,85.28457581183159,Good
47.58380568794666,9.867393703754699,41.288762700713754,64.22188180143803,Poor
39.48590002886907,5.590626743861411,33.79119712259188,81.79702195463358,Poor
31.001747071520423,9.184665180281181,41.67088208622449,100.0,Good
39.00807946949311,6.275486775967755,39.223704755876255,88.60647891435795,Good
